cmTop,cmBot,ageTop,ageBot ,charVol,charCount
54.25,54.5,855.18,859.92,2,10
54.5,54.75,859.92,864.67,2,37
54.75,55,864.67,869.42,2,18
55,55.25,869.42,874.18,2,38
55.25,55.5,874.18,878.95,2,38
55.5,55.75,878.95,883.72,2,36
55.75,56,883.72,888.49,2,32
56,56.25,888.49,893.27,2,6
56.25,56.5,893.27,898.06,2,3
56.5,56.75,898.06,902.86,2,5
56.75,57,902.86,907.65,2,0
57,57.25,907.65,912.46,2,12
57.25,57.5,912.46,917.27,2,7
57.5,57.75,917.27,922.09,2,4
57.75,58,922.09,926.91,2,1
58,58.25,926.91,931.74,2,2
58.25,58.5,931.74,936.58,2,0
58.5,58.75,936.58,941.42,2,0
58.75,59,941.42,946.27,2,2
59,59.25,946.27,951.12,2,2
59.25,59.5,951.12,955.98,2,7
59.5,59.75,955.98,960.85,2,82
59.75,60,960.85,965.72,2,38
60,60.25,965.72,970.6,2,50
60.25,60.5,970.6,975.49,2,18
60.5,60.75,975.49,980.38,2,9
60.75,61,980.38,985.29,2,11
61,61.25,985.29,990.19,2,28
61.25,61.5,990.19,995.11,2,12
61.5,61.75,995.11,1000,2,3
61.75,62,1000,1005,2,2
62,62.25,1005,1009.9,2,10
62.25,62.5,1009.9,1014.8,2,11
62.5,62.75,1014.8,1019.8,2,14
62.75,63,1019.8,1024.7,2,13
63,63.25,1024.7,1029.7,2,8
63.25,63.5,1029.7,1034.7,2,2
63.5,63.75,1034.7,1039.7,2,4
63.75,64,1039.7,1044.6,2,1
64,64.25,1044.6,1049.6,2,12
64.25,64.5,1049.6,1054.6,2,2
64.5,64.75,1054.6,1059.6,2,11
64.75,65,1059.6,1064.7,2,3
65,65.25,1064.7,1069.7,2,31
65.25,65.5,1069.7,1074.7,2,16
65.5,65.75,1074.7,1079.8,2,15
65.75,66,1079.8,1084.8,2,9
66,66.25,1084.8,1089.9,2,40
66.25,66.5,1089.9,1094.9,2,14
66.5,66.75,1094.9,1100,2,15
66.75,67,1100,1105.1,2,25
67,67.25,1105.1,1110.2,2,18
67.25,67.5,1110.2,1115.3,2,30
67.5,67.75,1115.3,1120.4,2,18
67.75,68,1120.4,1125.5,2,5
68,68.25,1125.5,1130.7,2,1
68.25,68.5,1130.7,1135.8,2,4
68.5,68.75,1135.8,1141,2,3
68.75,69,1141,1146.2,2,10
69,69.25,1146.2,1151.4,2,3
69.25,69.5,1151.4,1156.6,2,4
69.5,69.75,1156.6,1161.8,2,8
69.75,70,1161.8,1167,2,4
70,70.25,1167,1172.2,2,8
70.25,70.5,1172.2,1177.5,2,7
70.5,70.75,1177.5,1182.7,2,0
70.75,71,1182.7,1188,2,4
71,71.25,1188,1193.2,2,0
71.25,71.5,1193.2,1198.5,2,4
71.5,71.75,1198.5,1203.8,2,3
71.75,72,1203.8,1209.1,2,18
72,72.25,1209.1,1214.4,2,13
72.25,72.5,1214.4,1219.8,2,18
72.5,72.75,1219.8,1225.1,2,6
