cmTop,cmBot,ageTop,ageBot ,charVol,charCount
118.75,119,4947.63,4952.35,3,2
119,119.25,4952.35,4956.97,3,3
119.25,119.5,4956.97,4961.49,3,0
119.5,119.75,4961.49,4965.92,3,2
119.75,120,4965.92,4970.25,3,2
120,120.25,4970.25,4974.49,3,1
120.25,120.5,4974.49,4978.64,3,1
120.5,120.75,4978.64,4982.69,3,2
120.75,121,4982.69,4986.66,3,8
121,121.25,4986.66,4990.54,3,3
121.25,121.5,4990.54,4994.34,3,2
121.5,121.75,4994.34,4998.05,3,5
121.75,122,4998.05,5001.68,3,3
122,122.25,5001.68,5005.23,3,1
122.25,122.5,5005.23,5008.69,3,2
122.5,122.75,5008.69,5012.09,3,4
122.75,123,5012.09,5015.4,3,4
123,123.25,5015.4,5018.64,3,3
123.25,123.5,5018.64,5021.81,3,4
123.5,123.75,5021.81,5024.9,3,3
123.75,124,5024.9,5027.93,3,7
124,124.25,5027.93,5030.89,3,3
124.25,124.5,5030.89,5033.78,3,11
124.5,124.75,5033.78,5036.6,3,10
124.75,125,5036.6,5039.36,3,6
125,125.25,5039.36,5042.06,3,2
125.25,125.5,5042.06,5044.7,3,8
125.5,125.75,5044.7,5047.28,3,3
125.75,126,5047.28,5049.81,3,3
126,126.25,5049.81,5052.27,3,8
126.25,126.5,5052.27,5054.68,3,6
126.5,126.75,5054.68,5057.04,3,5
126.75,127,5057.04,5059.35,3,6
127,127.25,5059.35,5061.61,3,9
127.25,127.5,5061.61,5063.82,3,4
127.5,127.75,5063.82,5065.99,3,4
127.75,128,5065.99,5068.11,3,2
128,128.25,5068.11,5070.18,3,1
128.25,128.5,5070.18,5072.22,3,1
128.5,128.75,5072.22,5074.21,3,2
128.75,129,5074.21,5076.17,3,1
129,129.25,5076.17,5078.08,3,2
129.25,129.5,5078.08,5079.97,3,2
129.5,129.75,5079.97,5081.82,3,1
129.75,130,5081.82,5083.63,3,4
130,130.25,5083.63,5085.42,3,2
130.25,130.5,5085.42,5087.17,3,4
130.5,130.75,5087.17,5088.9,3,1
130.75,131,5088.9,5090.6,3,0
131,131.25,5090.6,5092.28,3,1
131.25,131.5,5092.28,5093.94,3,0
131.5,131.75,5093.94,5095.57,3,2
131.75,132,5095.57,5097.18,3,4
132,132.25,5097.18,5098.78,3,2
132.25,132.5,5098.78,5100.36,3,2
132.5,132.75,5100.36,5101.92,3,2
132.75,133,5101.92,5103.47,3,2
133,133.25,5103.47,5105,3,0
133.25,133.5,5105,5106.53,3,4
133.5,133.75,5106.53,5108.05,3,1
133.75,134,5108.05,5109.56,3,0
134,134.25,5109.56,5111.06,3,2
134.25,134.5,5111.06,5112.56,3,5
134.5,134.75,5112.56,5114.06,3,2
134.75,135,5114.06,5115.56,3,2
135,135.25,5115.56,5117.05,3,2
135.25,135.5,5117.05,5118.55,3,0
135.5,135.75,5118.55,5120.05,3,11
135.75,136,5120.05,5121.56,3,2
136,136.25,5121.56,5123.07,3,9
136.25,136.5,5123.07,5124.59,3,5
136.5,136.75,5124.59,5126.12,3,9
136.75,137,5126.12,5127.67,3,5
137,137.25,5127.67,5129.22,3,7
137.25,137.5,5129.22,5130.79,3,8
137.5,137.75,5130.79,5132.38,3,5
137.75,138,5132.38,5133.98,3,10
138,138.25,5133.98,5135.61,3,9
138.25,138.5,5135.61,5137.25,3,10
138.5,138.75,5137.25,5138.91,3,8
138.75,139,5138.91,5140.6,3,26
139,139.25,5140.6,5142.32,3,11
139.25,139.5,5142.32,5144.06,3,12
139.5,139.75,5144.06,5145.83,3,16
139.75,140,5145.83,5147.63,3,16
140,140.25,5147.63,5149.46,3,25
140.25,140.5,5149.46,5151.33,3,19
140.5,140.75,5151.33,5153.23,3,27
140.75,141,5153.23,5155.16,3,17
141,141.25,5155.16,5157.14,3,19
141.25,141.5,5157.14,5159.15,3,35
141.5,141.75,5159.15,5161.21,3,20
