cmTop,cmBot,ageTop,ageBot ,charVol,charCount
51.5,51.75,843.94,844.54,2,4
51.75,52,844.54,846.45,2,5
52,52.25,846.45,848.82,2,4
52.25,52.5,848.82,850.95,2,12
52.5,52.75,850.95,853.54,2,8
52.75,53,853.54,856.47,2,29
53,53.25,856.47,858,2,81
53.25,53.5,858,858.71,2,55
53.5,53.75,858.71,859.87,2,23
53.75,54,859.87,861.36,2,16
54,54.25,861.36,862.5,2,27
54.25,54.5,862.5,863.73,2,7
54.5,54.75,863.73,864.95,2,2
54.75,55,864.95,866.26,2,8
55,55.25,866.26,868.72,2,40
55.25,55.5,868.72,871.74,2,24
55.5,55.75,871.74,875.57,2,18
55.75,56,875.57,879.45,2,14
56,56.25,879.45,882.73,2,10
56.25,56.5,882.73,885.73,2,19
56.5,56.75,885.73,888.47,2,21
56.75,57,888.47,891.15,2,17
57,57.25,891.15,894.43,2,33
57.25,57.5,894.43,897.54,2,41
57.5,57.75,897.54,900.51,2,27
57.75,58,900.51,904.1,1.5,21
58,58.25,904.1,907.02,2,25
58.25,58.5,907.02,909.82,2,26
58.5,58.75,909.82,912.96,2,37
58.75,59,912.96,915.93,2,28
59,59.25,915.93,918.81,2,27
59.25,59.5,918.81,922.13,2,22
59.5,59.75,922.13,924.07,2,17
59.75,60,924.07,925.71,2,20
60,60.25,925.71,927.88,2,38
60.25,60.5,927.88,929.7,2,17
60.5,60.75,929.7,931.37,2,28
60.75,61,931.37,933.3,2,44
61,61.25,933.3,935.01,2,12
61.25,61.5,935.01,936.66,2,11
61.5,61.75,936.66,938.33,2,18
61.75,62,938.33,939.38,2,42
62,62.25,939.38,940.68,2,24
62.25,62.5,940.68,943.31,2,43
62.5,62.75,943.31,945.15,2,67
62.75,63,945.15,946,2,6
63,63.25,946,947.81,2,28
63.25,63.5,947.81,949.55,2,3
63.5,63.75,949.55,952.48,2,18
63.75,64,952.48,955.97,2,6
64,64.25,955.97,959.86,1.5,10
64.25,64.5,959.86,963.1,2,19
64.5,64.75,963.1,966.76,2,10
64.75,65,966.76,971.09,2,3
65,65.25,971.09,975.04,2,7
65.25,65.5,975.04,978.91,2,1
65.5,65.75,978.91,982.93,2,4
65.75,66,982.93,986.85,2,12
66,66.25,986.85,991.68,2,3
66.25,66.5,991.68,993.65,2,15
66.5,66.75,993.65,997,2,32
66.75,67,997,999.75,2,23
67,67.25,999.75,1001.8,2,22
67.25,67.5,1001.8,1003.7,2,25
67.5,67.75,1003.7,1006,2,22
67.75,68,1006,1009.3,2,7
68,68.25,1009.3,1012.9,2,2
68.25,68.5,1012.9,1016.7,2,9
68.5,68.75,1016.7,1021.5,2,4
