cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
80.78,1490.9,16.74,2,0.34523,0.18564,0.15959,0.35952,0,0,6.4423,6.8667
81.192,1500.9,9.2538,2,0.1908,0.18493,0.0058744,0.35944,0,0,6.4582,6.9114
81.604,1510.9,2.3936,2,0.049343,0.18427,-0.13492,0.35937,0,0,6.472,6.956
82.017,1520.9,8.2104,2,0.16922,0.18368,-0.014452,0.35931,0,0,6.4433,7.0006
82.429,1530.9,19.852,2,0.40913,0.18317,0.22596,0.35924,0,0,6.4355,7.0452
82.841,1540.9,9.5405,2,0.1966,0.18274,0.013856,0.35916,0,0,6.4524,7.0899
83.253,1550.9,15,2,0.30909,0.18241,0.12667,0.35907,0,0,6.396,7.1349
83.665,1560.9,24.518,2,0.50521,0.18218,0.32303,0.35896,0,0,6.5539,7.18
84.078,1570.9,13.419,2,0.27651,0.18197,0.094535,0.35882,0,0,6.5532,7.2255
84.49,1580.9,4.4863,2,0.092452,0.18175,-0.089295,0.35866,0,0,6.6119,7.2715
84.902,1590.9,3.5849,2,0.073885,0.18156,-0.10767,0.35845,0,0,7.0783,7.318
85.314,1600.9,2.4512,2,0.050527,0.18138,-0.13086,0.35819,0,0,7.8366,7.3651
85.726,1610.9,5.3604,2,0.11051,0.18148,-0.07097,0.35787,0,0,7.816,7.4131
86.139,1620.9,10.64,2,0.21941,0.18165,0.037764,0.35721,0,0,7.8115,7.4677
86.551,1630.9,1.5176,2,0.031302,0.1818,-0.1505,0.35637,0,0,7.7731,7.5237
86.964,1640.9,0.7883,2,0.016265,0.18192,-0.16565,0.35538,0,0,7.7283,7.5808
87.376,1650.9,1.3,2,0.026831,0.18197,-0.15514,0.35428,0,0,7.6989,7.639
87.789,1660.9,0.51104,2,0.010552,0.18196,-0.17141,0.35309,0,0,7.6758,7.698
88.202,1670.9,0.27848,2,0.0057525,0.18189,-0.17613,0.35184,0,0,7.6741,7.7576
88.615,1680.9,1.7683,2,0.036542,0.18175,-0.14521,0.35055,0,0,7.6688,7.8178
89.028,1690.9,11.72,2,0.24232,0.18157,0.060753,0.34923,0,0,7.6748,7.8783
89.442,1700.9,89.243,2,1.8462,0.18134,1.6649,0.3479,0,0,7.7034,7.9392
89.856,1710.9,162.91,2,3.372,0.18107,3.1909,0.34654,0,0,7.7308,8.0004
90.27,1720.9,33.586,2,0.69564,0.18077,0.51487,0.34518,1,0,7.7629,8.0619
