cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
76.88,4013,5,3,0,0.1,0,0,0,0,0.91,0.51
77.17,4028,2,3,0,0.1,0,0,0,0,0.92,0.36
77.48,4043,7,3,0,0.1,0,0,0,0,0.94,0.36
77.81,4058,14,3,0.1,0.1,0.1,0,0,0,0.95,0.94
78.1,4073,20,3,0.1,0.1,0.1,0,0,0,0.96,0.87
78.4,4088,15,3,0.1,0.1,0.1,0,1,1.882369763,0.97,0.85
78.69,4103,3,3,0,0,0,0,0,0,0.97,0.89
78.82,4118,2,3,0,0,0,0,0,0,0.98,0.85
79.33,4133,2,3,0,0,0,0,0,0,0.98,0.96
79.62,4148,2,3,0,0,0,0,0,0,0.98,0.92
79.92,4163,3,3,0,0,0,0,0,0,0.98,0.84
80.22,4178,4,3,0,0,0,0,0,0,0.98,0.81
80.55,4193,51,3,0.3,0,0.3,0,0,0,0.98,0.9
80.85,4208,59,3,0.4,0,0.4,0,1,10.42429372,0.98,0.83
81.14,4223,4,3,0,0,0,0,0,0,0.99,0.91
81.44,4238,23,3,0.2,0,0.1,0,0,0,0.98,0.77
81.76,4253,25,3,0.2,0,0.1,0,1,3.710406359,0.98,0.84
82.07,4268,3,3,0,0,0,0,0,0,0.98,0.72
82.37,4283,3,3,0,0,0,0,0,0,0.97,0.73
82.66,4298,5,3,0,0,0,0,0,0,0.97,0.7
82.95,4313,5,3,0,0,0,0,0,0,0.96,0.67
83.29,4328,1,3,0,0,0,0,0,0,0.96,0.66
83.59,4343,3,3,0,0,0,0,0,0,0.95,0.66
83.88,4358,3,3,0,0.1,0,0,0,0,0.95,0.65
84.18,4373,3,3,0,0.1,0,0,0,0,0.94,0.79
84.47,4388,20,3,0.1,0.1,0.1,0,0,0,0.94,0.82
84.62,4403,25,3,0.2,0.1,0.1,0,0,0,0.93,0.97
85.1,4418,26,3,0.2,0.1,0.1,0,1,3.934819156,0.92,0.99
85.4,4433,13,3,0.1,0.1,0,0,0,0,0.91,0.99
85.69,4448,4,3,0,0.1,0,0,0,0,0.9,0.08
86.02,4463,9,3,0.1,0.1,0,0,0,0,0.89,0.04
86.32,4478,1,3,0,0.1,-0.1,0,0,0,0.88,0.9
86.62,4493,5,3,0,0.1,0,0.1,0,0,0.86,0.85
86.91,4508,7,3,0.1,0.1,0,0.1,0,0,0.85,0.88
87.21,4523,8,3,0.1,0.1,0,0.1,0,0,0.84,0.87
87.34,4538,10,3,0.1,0.1,0,0.1,0,0,0.84,0.86
87.84,4553,22,3,0.1,0.1,0.1,0.1,0,0,0.83,0.84
88.13,4568,36,3,0.2,0.1,0.2,0.1,0,0,0.82,0.91
88.42,4583,47,3,0.3,0.1,0.3,0.1,0,0,0.82,0.82
88.73,4598,28,3,0.2,0.1,0.1,0.1,1,7.881703631,0.81,0.08
89.06,4613,15,3,0.1,0.1,0,0.1,0,0,0.81,0.89
89.35,4628,9,3,0.1,0.1,0,0.1,0,0,0.8,0.93
89.64,4643,9,3,0.1,0.1,0,0.1,0,0,0.79,0.36
89.94,4658,2,3,0,0.1,-0.1,0.1,0,0,0.79,0.36
90.25,4673,6,3,0,0.1,0,0.1,0,0,0.78,0.38
90.57,4688,17,3,0.1,0.1,0.1,0.1,0,0,0.77,0.62
90.86,4703,28,3,0.2,0.1,0.1,0.1,1,1.012556994,0.77,0.8
91.15,4718,6,3,0,0.1,0,0.1,0,0,0.77,0.68
91.44,4733,9,3,0.1,0.1,0,0.1,0,0,0.77,0.8
91.77,4748,20,3,0.1,0.1,0.1,0.1,0,0,0.78,0.87
92.07,4763,36,3,0.2,0.1,0.2,0.1,1,2.315928974,0.78,0.77
92.37,4778,14,3,0.1,0.1,0,0.1,0,0,0.79,0.1
92.66,4793,2,3,0,0.1,0,0.1,0,0,0.79,0.73
92.95,4808,3,3,0,0.1,0,0.1,0,0,0.79,0.74
93.28,4823,14,3,0.1,0.1,0,0.1,0,0,0.79,0.67
93.58,4838,9,3,0.1,0.1,0,0.1,0,0,0.79,0.44
93.87,4853,4,3,0,0.1,0,0.1,0,0,0.79,0.88
94.16,4868,2,3,0,0.1,0,0.1,0,0,0.79,0.65
94.46,4883,5,3,0,0.1,0,0.1,0,0,0.79,0.56
94.79,4898,13,3,0.1,0.1,0,0.1,0,0,0.79,0.9
95.08,4913,4,3,0,0.1,0,0.1,0,0,0.78,0.6
95.38,4928,3,3,0,0.1,0,0.1,0,0,0.78,0.86
95.67,4943,7,3,0.1,0,0,0.1,0,0,0.78,0.89
