cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
37.91,1854,5,2,0.1,0.1,0,0.1,0,0,0.84,0.99
38.19,1869,13,2,0.1,0.1,0,0.1,0,0,0.84,0.95
38.46,1884,3,2,0,0.1,-0.1,0.1,0,0,0.84,0.8
38.76,1899,3,2,0,0.1,-0.1,0.1,0,0,0.84,0.79
39.04,1914,12,2,0.1,0.1,0,0.1,0,0,0.84,0.93
39.32,1929,18,2,0.2,0.1,0.1,0.1,0,0,0.84,0.98
39.59,1944,31,2,0.3,0.1,0.2,0.1,0,0,0.84,0.1
39.87,1959,25,2,0.2,0.1,0.2,0.1,1,5.199540184,0.83,0.87
40.14,1974,6,2,0.1,0.1,0,0.1,0,0,0.83,0.11
40.41,1989,7,2,0.1,0.1,0,0.1,0,0,0.83,0.33
40.69,2004,7,2,0.1,0.1,0,0.1,0,0,0.83,0.94
40.96,2019,10,2,0.1,0.1,0,0.1,0,0,0.83,0.95
41.23,2034,4,2,0,0.1,-0.1,0.1,0,0,0.83,0.96
41.52,2049,0,1.1,0,0.1,-0.1,0.1,0,0,0.83,0.96
41.79,2064,2,2,0,0.1,-0.1,0.1,0,0,0.83,1
42.06,2079,9,2,0.1,0.1,0,0.1,0,0,0.84,1
42.33,2094,24,2,0.2,0.1,0.1,0.1,0,0,0.84,0.99
42.6,2109,23,2,0.2,0.1,0.1,0.1,1,1.950833863,0.85,0.9
42.87,2124,4,2,0,0.1,-0.1,0.1,0,0,0.85,0.1
43.14,2139,4,2,0,0.1,-0.1,0.1,0,0,0.85,0.91
43.41,2154,7,2,0.1,0.1,0,0.1,0,0,0.85,0.98
43.67,2169,6,2,0.1,0.1,0,0.1,0,0,0.84,0.99
43.94,2184,9,2,0.1,0.1,0,0.1,0,0,0.84,0.99
44.21,2199,22,2,0.2,0.1,0.1,0.1,0,0,0.83,0.78
44.47,2214,26,2,0.2,0.1,0.1,0.1,0,0,0.83,0.77
44.74,2229,59,2,0.5,0.1,0.4,0.1,0,0,0.82,0.88
45.02,2244,51,1.9,0.5,0.1,0.4,0.1,0,0,0.81,0.84
45.28,2259,14,1.1,0.2,0.1,0.1,0.1,1,13.29517018,0.81,0.85
45.55,2274,4,2,0,0.1,-0.1,0.1,0,0,0.8,0.7
45.81,2289,6,2,0.1,0.1,-0.1,0.1,0,0,0.79,0.48
46.07,2304,3,2,0,0.1,-0.1,0.1,0,0,0.78,0.59
46.33,2319,10,2,0.1,0.1,0,0.1,0,0,0.77,0.16
46.6,2334,20,2,0.2,0.1,0.1,0.1,0,0,0.76,0.55
46.86,2349,7,2,0.1,0.1,-0.1,0.1,0,0,0.75,0.57
47.12,2364,14,2,0.1,0.1,0,0.1,0,0,0.74,0.48
47.38,2379,18,2,0.2,0.1,0,0.1,0,0,0.73,0.54
47.64,2394,18,2,0.2,0.1,0,0.1,0,0,0.72,0.51
47.9,2409,34,2,0.3,0.1,0.2,0.1,0,0,0.71,0.62
48.16,2424,35,2,0.3,0.1,0.2,0.1,1,1.675611168,0.7,0.65
48.41,2439,18,2,0.2,0.1,0,0.1,0,0,0.7,0.1
48.67,2454,19,2,0.2,0.1,0,0.1,0,0,0.7,0.77
48.93,2469,42,2,0.4,0.1,0.2,0.1,0,0,0.69,0.06
49.19,2484,51,2,0.4,0.1,0.3,0.1,1,5.313832486,0.69,0.76
49.44,2499,13,2,0.1,0.1,0,0.1,0,0,0.69,0.81
49.7,2514,19,2,0.2,0.1,0.1,0.1,0,0,0.69,0.58
49.95,2529,8,2,0.1,0.1,-0.1,0.1,0,0,0.69,0.74
50.21,2544,2,2,0,0.1,-0.1,0.1,0,0,0.69,0.73
50.46,2559,10,2,0.1,0.1,0,0.1,0,0,0.69,0.74
50.72,2574,5,2,0,0.1,-0.1,0.1,0,0,0.7,0.65
50.97,2589,6,2,0.1,0.1,-0.1,0.1,0,0,0.7,0.67
51.22,2604,16,2,0.1,0.1,0,0.1,0,0,0.71,0.77
51.48,2619,31,2,0.3,0.1,0.2,0.1,0,0,0.71,0.76
51.73,2634,41,2,0.4,0.1,0.2,0.1,1,3.795076079,0.72,0.59
51.98,2649,14,2,0.1,0.1,0,0.1,0,0,0.72,0.6
52.23,2664,10,2,0.1,0.1,0,0.1,0,0,0.73,0.83
52.48,2679,9,2,0.1,0.1,0,0.1,0,0,0.73,0.87
52.73,2694,9,2,0.1,0.1,0,0.1,0,0,0.73,0.79
52.98,2709,11,2,0.1,0.1,0,0.1,0,0,0.73,0.76
53.23,2724,27,2,0.2,0.1,0.1,0.1,1,0.994885043,0.73,0.91
53.48,2739,2,2,0,0.1,-0.1,0.1,0,0,0.72,0.33
53.73,2754,9,2,0.1,0.1,0,0.1,0,0,0.71,0.7
53.98,2769,9,2,0.1,0.1,0,0.1,0,0,0.7,0.58
54.23,2784,11,2,0.1,0.1,0,0.1,0,0,0.69,0.49
54.47,2799,4,2,0,0.1,-0.1,0.1,0,0,0.68,0.43
54.72,2814,3,2,0,0.1,-0.1,0.1,0,0,0.66,0.53
54.97,2829,26,2,0.2,0.1,0.1,0.1,0,0,0.65,0.49
55.21,2844,29,2,0.2,0.1,0.2,0.1,1,2.415080413,0.63,0.56
55.46,2859,12,2,0.1,0.1,0,0.1,0,0,0.61,0.83
55.7,2874,2,2,0,0.1,-0.1,0.1,0,0,0.6,0.79
55.95,2889,23,2,0.2,0.1,0.1,0.1,1,0.594239737,0.59,0.83
56.19,2904,15,2,0.1,0.1,0.1,0.1,0,0,0.58,0.62
56.44,2919,22,2,0.2,0.1,0.1,0.1,1,0.519621283,0.58,0.12
56.68,2934,8,2,0.1,0.1,0,0.1,0,0,0.57,0.1
56.93,2949,3,2,0,0.1,0,0.1,0,0,0.57,0.57
57.17,2964,2,2,0,0.1,0,0.1,0,0,0.58,0.06
57.41,2979,6,2,0.1,0.1,0,0.1,0,0,0.58,0.82
57.66,2994,22,2,0.2,0.1,0.1,0.1,0,0,0.59,0.41
57.9,3009,17,2,0.1,0.1,0.1,0.1,1,1.023095419,0.6,0.04
58.14,3024,5,2,0,0.1,0,0.1,0,0,0.62,0.82
58.38,3039,2,2,0,0.1,0,0.1,0,0,0.63,0.06
58.62,3054,5,2,0,0,0,0.1,0,0,0.65,0.83
58.86,3069,8,2,0.1,0,0,0.1,0,0,0.68,0.78
59.1,3084,8,2,0.1,0,0,0.1,0,0,0.7,0.89
59.34,3099,19,2,0.2,0,0.1,0.1,0,0,0.73,0.78
59.58,3114,31,2,0.3,0,0.2,0.1,0,0,0.75,0.83
59.82,3129,11,2,0.1,0,0.1,0,1,4.108689448,0.78,0.63
60.06,3144,2,2,0,0,0,0,0,0,0.81,0.67
60.3,3159,1,2,0,0,0,0,0,0,0.83,0.81
60.54,3174,1,2,0,0,0,0,0,0,0.85,0.91
60.78,3189,2,2,0,0,0,0,0,0,0.87,0.67
61.02,3204,4,2,0,0,0,0,0,0,0.88,0.52
61.25,3219,4,2,0,0,0,0,0,0,0.9,0.8
61.5,3234,0,2,0,0,0,0,0,0,0.91,0.77
61.74,3249,2,2,0,0,0,0,0,0,0.91,0.83
61.98,3264,1,2,0,0,0,0,0,0,0.92,0.83
62.22,3279,4,2,0,0,0,0,0,0,0.92,0.47
62.45,3294,3,2,0,0,0,0,0,0,0.92,0.4
62.69,3309,1,2,0,0,0,0,0,0,0.92,0.55
62.92,3324,0,2,0,0,0,0,0,0,0.92,0.65
63.16,3339,0,2,0,0,0,0,0,0,0.91,0.78
63.39,3354,1,2,0,0,0,0,0,0,0.91,0.83
63.63,3369,6,2,0,0,0,0,0,0,0.9,0.86
63.86,3384,11,2,0.1,0,0.1,0,0,0,0.9,0.86
64.1,3399,17,2,0.1,0,0.1,0,0,0,0.89,0.97
64.33,3414,17,2,0.1,0,0.1,0,1,4.136309537,0.88,0.85
64.57,3429,2,2,0,0,0,0,0,0,0.87,0.9
64.8,3444,1,2,0,0,0,0,0,0,0.85,0.9
65.03,3459,0,2,0,0,0,0,0,0,0.84,0.95
65.27,3474,3,2,0,0,0,0,0,0,0.82,0.95
65.5,3489,21,2,0.2,0,0.1,0,1,1.596735873,0.8,1
65.75,3504,2,2,0,0,0,0,0,0,0.78,1
65.98,3519,9,2,0.1,0,0,0,1,0.111014214,0.75,0.58
66.21,3534,2,2,0,0,0,0,0,0,0.72,0.2
66.44,3549,1,2,0,0.1,0,0,0,0,0.7,0.19
66.67,3564,1,2,0,0.1,0,0,0,0,0.67,0.71
66.91,3579,11,2,0.1,0.1,0,0,0,0,0.64,0.67
67.14,3594,14,2,0.1,0.1,0.1,0,1,0.299813505,0.61,0.78
67.37,3609,7,2,0.1,0.1,0,0,0,0,0.57,0.63
67.6,3624,3,2,0,0.1,0,0,0,0,0.54,0.4
67.83,3639,4,2,0,0.1,0,0,0,0,0.51,0.67
68.06,3654,4,2,0,0.1,0,0,0,0,0.48,0.5
68.29,3669,2,2,0,0.1,-0.1,0,0,0,0.44,0.41
68.52,3684,5,2,0,0.1,0,0.1,0,0,0.41,0.27
68.75,3699,11,2,0.1,0.1,0,0.1,0,0,0.38,0.14
68.99,3714,15,2,0.1,0.1,0,0.1,0,0,0.35,0.14
69.22,3729,21,2,0.2,0.1,0.1,0.1,1,0.587642027,0.32,0.16
69.45,3744,14,2,0.1,0.1,0,0.1,0,0,0.28,0.51
69.68,3759,11,2,0.1,0.1,0,0.1,0,0,0.26,0.2
69.91,3774,12,2,0.1,0.1,0,0.1,0,0,0.23,0.06
70.13,3789,14,2,0.1,0.1,0,0.1,0,0,0.2,0.14
70.36,3804,12,2,0.1,0.1,0,0.1,0,0,0.18,0.91
70.59,3819,10,2,0.1,0.1,0,0.1,0,0,0.17,0.27
70.81,3834,10,1.7,0.1,0.1,0,0.1,0,0,0.15,0.06
71.04,3849,2,1.2,0,0.1,-0.1,0.1,0,0,0.14,0.47
71.27,3864,2,2,0,0.1,-0.1,0.1,0,0,0.13,0.28
71.5,3879,9,2,0.1,0.1,0,0.1,0,0,0.12,0.13
71.74,3894,24,2,0.2,0.1,0.1,0.1,0,0,0.12,0.07
71.97,3909,23,2,0.2,0.1,0.1,0.1,0,0,0.11,0.19
72.19,3924,24,2,0.2,0.1,0.1,0.1,1,0.868633116,0.11,0.2
72.42,3939,17,2,0.1,0.1,0,0.1,0,0,0.11,0.69
72.64,3954,15,2,0.1,0.1,0,0.1,0,0,0.11,0.35
72.87,3969,12,2,0.1,0.1,0,0.1,0,0,0.11,0.59
73.09,3984,9,2,0.1,0.1,0,0.1,0,0,0.12,0.42
73.32,3999,7,2,0.1,0.1,0,0.1,0,0,0.13,0.03
73.54,4014,4,2,0,0.1,-0.1,0.1,0,0,0.14,0.85
73.76,4029,0,2,0,0.1,-0.1,0.1,0,0,0.15,0.32
74,4044,5,2,0,0.1,-0.1,0.1,0,0,0.17,0.58
