cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
141.63,9481.9,15,2,0.049249,0.032895,0.016354,0.029149,0,0,4.2517,5.0858
141.69,9491.9,14.227,2,0.046444,0.033052,0.013393,0.029301,0,0,4.2388,5.1613
141.76,9501.9,10,2,0.031617,0.0332,-0.0015828,0.029433,0,0,4.5747,5.2372
141.82,9511.9,10,2,0.031617,0.03334,-0.0017229,0.029546,0,0,4.9224,5.3135
141.89,9521.9,10,2,0.031617,0.033471,-0.0018533,0.02964,0,0,5.3403,5.3901
141.95,9531.9,10.804,2,0.034425,0.03359,0.00083456,0.029715,0,0,5.3222,5.467
142.01,9541.9,14,2,0.045966,0.033697,0.012269,0.029772,0,0,5.3092,5.5442
142.08,9551.9,14,2,0.045966,0.03379,0.012176,0.029813,0,0,5.2923,5.6217
142.14,9561.9,14,2,0.045966,0.033868,0.012098,0.029838,0,0,5.289,5.6995
142.21,9571.9,13.212,2,0.043714,0.03393,0.0097846,0.02985,0,0,5.3018,5.7775
142.28,9581.9,12,2,0.040172,0.033975,0.0061966,0.029848,0,0,5.3136,5.8557
142.34,9591.9,12,2,0.040172,0.034003,0.0061685,0.029836,0,0,5.318,5.9342
142.41,9601.9,12,2,0.040172,0.034013,0.0061583,0.029815,0,0,5.8097,6.0129
142.48,9611.9,5.4006,2,0.020987,0.034005,-0.013018,0.029785,0,0,6.4198,6.0919
142.55,9621.9,2,2,0.0083272,0.033977,-0.02565,0.02975,0,0,6.4481,6.1712
142.64,9631.9,2,2,0.0083272,0.03393,-0.025602,0.029709,0,0,6.4875,6.2506
142.72,9641.9,5.9465,2,0.030725,0.033863,-0.0031383,0.029665,0,0,6.5312,6.3303
142.82,9651.9,8,2,0.045512,0.033778,0.011733,0.029618,0,0,6.5792,6.4101
142.94,9661.9,19.052,1.7697,0.12312,0.033677,0.089446,0.029568,0,0,6.6259,6.49
143.04,9671.9,32,1.5,0.19166,0.03356,0.1581,0.029516,0,0,6.6531,6.5699
143.13,9681.9,32,1.5,0.19166,0.033428,0.15823,0.029462,0,0,6.6716,6.6497
143.22,9691.9,17.088,1.5,0.10829,0.033283,0.075005,0.029406,0,0,6.6943,6.7293
143.32,9701.9,10,1.5,0.065025,0.033125,0.0319,0.029349,1,0,6.703,6.8085
143.41,9711.9,9.7706,1.5574,0.062041,0.032956,0.029085,0.029292,0,0,6.6832,6.8872
143.51,9721.9,8,2,0.039015,0.032776,0.0062383,0.029233,0,0,6.6607,6.965
143.61,9731.9,8,2,0.039015,0.032587,0.0064275,0.029174,0,0,6.6373,7.0414
143.71,9741.9,9.6547,1.7242,0.050526,0.032389,0.018138,0.029113,0,0,6.6586,7.116
143.79,9751.9,11,1.5,0.056905,0.032181,0.024724,0.029051,0,0,7.099,7.1881
143.87,9761.9,11,1.5,0.056905,0.031964,0.024941,0.028988,0,0,7.6812,7.2572
143.95,9771.9,8.3613,1.6649,0.042987,0.031736,0.011251,0.028922,0,0,8.491,7.3227
144.03,9781.9,3,2,0.012491,0.031497,-0.019006,0.028852,0,0,8.6036,7.3838
144.11,9791.9,3,2,0.012491,0.031245,-0.018754,0.02878,0,0,8.6041,7.4401
144.19,9801.9,3.9829,2,0.016101,0.03098,-0.01488,0.028702,0,0,8.6043,7.4909
144.27,9811.9,6,2,0.022762,0.030704,-0.0079413,0.02862,0,0,8.6043,7.5357
144.35,9821.9,6,2,0.022762,0.030415,-0.0076529,0.028531,0,0,8.6022,7.5741
144.43,9831.9,6.0327,2,0.023024,0.030115,-0.0070908,0.028436,0,0,8.5925,7.6056
144.5,9841.9,7,2,0.031445,0.029803,0.0016412,0.028333,0,0,8.5853,7.6299
144.59,9851.9,7,2,0.031445,0.02948,0.0019649,0.028223,0,0,8.5771,7.6466
144.68,9861.9,8.0002,2,0.035708,0.029019,0.006688,0.028104,0,0,8.6398,7.6557
144.77,9871.9,11,2,0.048147,0.028562,0.019585,0.027927,0,0,8.6612,7.6002
144.86,9881.9,11,2,0.048147,0.028107,0.02004,0.027731,0,0,8.6822,7.5317
144.95,9891.9,10.212,2,0.046163,0.027653,0.018511,0.027522,0,0,8.6328,7.4535
145.04,9901.9,9,2,0.042673,0.027199,0.015474,0.027304,0,0,8.6561,7.3685
145.13,9911.9,9,2,0.042673,0.026746,0.015927,0.02708,0,0,8.6844,7.2793
145.23,9921.9,5.2105,2,0.029221,0.026293,0.0029281,0.026852,0,0,8.7185,7.1875
145.34,9931.9,4,2,0.02354,0.025839,-0.0022988,0.026622,0,0,8.7562,7.094
145.46,9941.9,4.6338,1.6831,0.028463,0.025383,0.00308,0.026391,0,0,8.7994,6.9997
145.56,9951.9,5,1.5,0.029947,0.024926,0.005021,0.026159,0,0,8.8499,6.9048
145.65,9961.9,5,1.5,0.029947,0.024468,0.0054797,0.025927,0,0,8.9087,6.8095
145.74,9971.9,5,1.5,0.030636,0.024007,0.0066287,0.025695,0,0,8.947,6.7141
145.83,9981.9,5,1.5,0.030756,0.023544,0.0072118,0.025463,0,0,9.0032,6.6184
145.92,9991.9,5,1.5708,0.029907,0.023079,0.0068274,0.025231,0,0,9.0616,6.5226
146.01,10002,5,2,0.024384,0.022612,0.0017723,0.024999,0,0,9.0833,6.4265
146.11,10012,5,2,0.024384,0.022142,0.0022422,0.024768,0,0,9.0252,6.3303
146.21,10022,2.6858,2,0.015719,0.02167,-0.0059509,0.024536,0,0,8.967,6.2337
146.33,10032,1,2,0.0065633,0.021195,-0.014631,0.024304,0,0,8.9086,6.1369
146.46,10042,1,1.326,0.0082795,0.020717,-0.012437,0.024072,0,0,8.8478,6.0397
146.56,10052,1,1,0.0083272,0.020237,-0.011909,0.02384,0,0,8.854,5.9421
146.64,10062,1,1,0.0083272,0.019754,-0.011427,0.023608,0,0,8.8606,5.844
146.72,10072,3.0155,1.3359,0.016598,0.019268,-0.0026707,0.023375,0,0,8.8681,5.7454
146.8,10082,4,1.5,0.020233,0.018781,0.0014525,0.023143,0,0,8.852,5.6462
146.88,10092,4,1.5,0.020233,0.018291,0.0019425,0.022909,0,0,8.8074,5.5464
