cm,age,count,vol,acc,bkg,rsd,thr,pkBool,pkMCP,sni,sniSm
97.296,2412,4,2,0.027668,0.031783,-0.0041157,0.032329,0,0,7.287,7.1882
97.435,2422,4,2,0.027612,0.031945,-0.0043332,0.032225,0,0,7.3033,7.1855
97.573,2432,4,2,0.027563,0.032147,-0.0045843,0.032125,0,0,7.3904,7.1826
97.711,2442,8.2841,2,0.056707,0.032385,0.024323,0.032031,0,0,7.4618,7.1795
97.847,2452,10,2,0.068272,0.032656,0.035617,0.031942,1,0,7.5031,7.1763
97.984,2462,1.1689,2,0.0079542,0.032957,-0.025003,0.031858,0,0,7.6134,7.1728
98.12,2472,0.22692,2,0.0015428,0.033285,-0.031743,0.031779,0,0,7.133,7.1693
98.256,2482,5,2,0.033699,0.033328,0.00037106,0.031706,0,0,7.1391,7.1656
98.391,2492,4.6185,2,0.031074,0.033711,-0.0026367,0.031638,0,0,7.1296,7.1617
98.525,2502,3,2,0.020036,0.034114,-0.014078,0.031575,0,0,7.1551,7.1577
98.659,2512,2.6809,2,0.017868,0.034534,-0.016666,0.031516,0,0,7.2364,7.1536
98.792,2522,2,2,0.013273,0.034969,-0.021697,0.031461,0,0,7.1848,7.1493
98.925,2532,1.1289,1.7822,0.0074801,0.035417,-0.027936,0.03141,0,0,7.2599,7.1448
99.058,2542,0,1.5,0,0.035875,-0.035875,0.031363,0,0,6.9942,7.1403
99.19,2552,1.6357,1.7726,0.010763,0.036343,-0.02558,0.031317,0,0,6.8805,7.1357
99.321,2562,3,2,0.01966,0.036823,-0.017163,0.031274,0,0,6.8486,7.1311
99.453,2572,1.7244,1.3622,0.015286,0.037316,-0.02203,0.031232,0,0,6.6777,7.1264
99.582,2582,1,1,0.012849,0.037824,-0.024975,0.031192,0,0,6.4332,7.1218
99.71,2592,4.461,1.6922,0.031151,0.03835,-0.0071996,0.031152,0,0,6.3045,7.1173
99.841,2602,6,2,0.039479,0.038896,0.0005833,0.031114,0,0,6.4119,7.1128
99.973,2612,3.6226,1.6038,0.028413,0.039465,-0.011052,0.031076,0,0,6.3253,7.1086
100.1,2622,3,1.5,0.025591,0.040061,-0.01447,0.031038,0,0,6.2926,7.1046
100.23,2632,6.3547,1.9193,0.041379,0.040686,0.00069313,0.031002,0,0,6.2948,7.1008
100.36,2642,7,2,0.044389,0.04134,0.0030489,0.030965,0,0,6.2702,7.0974
100.48,2652,8.7349,2,0.05755,0.042021,0.015528,0.030929,0,0,6.2833,7.0943
100.61,2662,9,2,0.059636,0.042727,0.016909,0.030893,0,0,6.0771,7.0916
100.75,2672,9,2,0.057685,0.043454,0.014231,0.030857,0,0,6.1738,7.0894
100.88,2682,10.297,2,0.065931,0.044265,0.021666,0.03082,0,0,6.2508,7.0877
101,2692,53,2,0.33561,0.045022,0.29059,0.030784,0,0,6.6455,7.0865
101.13,2702,50.338,2,0.31875,0.045798,0.27295,0.030752,1,0,6.6528,7.0859
101.26,2712,5,2,0.031649,0.046591,-0.014942,0.030724,0,0,6.5803,7.0859
101.38,2722,5,2,0.031641,0.0474,-0.015759,0.030706,0,0,6.4447,7.0866
101.51,2732,5,2,0.031552,0.048224,-0.016673,0.030697,0,0,6.2908,7.088
101.64,2742,6.7963,2,0.042827,0.049098,-0.0062709,0.030701,0,0,6.3066,7.0903
101.76,2752,23,2,0.14311,0.049947,0.093158,0.030716,0,0,7.034,7.0935
101.89,2762,21.729,2,0.1353,0.050811,0.084486,0.030743,1,0,7.6649,7.0977
102.01,2772,9,2,0.056452,0.05169,0.0047619,0.030779,0,0,7.5704,7.1031
102.14,2782,8.4125,1.951,0.053265,0.052582,0.00068335,0.030825,0,0,7.5296,7.1096
102.26,2792,3,1.5,0.024535,0.053484,-0.028948,0.030878,0,0,7.532,7.1175
102.38,2802,3.4804,1.53,0.027127,0.054391,-0.027265,0.030935,0,0,7.634,7.1267
102.51,2812,11,2,0.06802,0.055299,0.012721,0.030996,0,0,7.7191,7.1372
102.63,2822,11.617,2,0.071799,0.056201,0.015598,0.031058,0,0,7.7512,7.1492
102.75,2832,27,2,0.16464,0.05709,0.10755,0.031121,0,0,7.747,7.1625
102.88,2842,27,2,0.16464,0.057958,0.10668,0.031187,1,0,7.7439,7.1773
103,2852,13.159,2,0.080897,0.058799,0.022098,0.031256,0,0,7.7352,7.1934
103.12,2862,13,2,0.079929,0.059606,0.020323,0.031329,0,0,7.7348,7.211
103.24,2872,22.556,2,0.13722,0.060374,0.076843,0.031404,0,0,7.7421,7.23
103.37,2882,23,2,0.13985,0.061098,0.078749,0.031481,1,0,7.5302,7.2504
103.49,2892,5.0039,2,0.030895,0.061776,-0.030881,0.031558,0,0,7.3336,7.2721
