cmTop,cmBot,ageTop,ageBot ,charVol,charCount
60.5,60.75,1104,1106.7,2,0
60.75,61,1106.7,1109.2,2,0
61,61.25,1109.2,1112.5,2,0
61.25,61.5,1112.5,1115.2,2,0
61.5,61.75,1115.2,1118,2,3
61.75,62,1118,1120.9,2,9
62,62.25,1120.9,1124,2,12
62.25,62.5,1124,1127.2,2,9
62.5,62.75,1127.2,1130.4,2,13
62.75,63,1130.4,1134.1,2,25
63,63.25,1134.1,1137.8,2,39
63.25,63.5,1137.8,1141.6,2,34
63.5,63.75,1141.6,1145.2,2,45
63.75,64,1145.2,1148.7,2,29
64,64.25,1148.7,1152.4,2,17
64.25,64.5,1152.4,1156.5,2,57
64.5,64.75,1156.5,1159.8,2,60
64.75,65,1159.8,1163.5,2,42
65,65.25,1163.5,1167.2,2,46
65.25,65.5,1167.2,1171.1,2,41
65.5,65.75,1171.1,1175,2,41
65.75,66,1175,1179.4,2,34
66,66.25,1179.4,1183.9,2,43
66.25,66.5,1183.9,1188.8,2,22
66.5,66.75,1188.8,1193.6,2,25
66.75,67,1193.6,1198,2,20
67,67.25,1198,1202.5,2,16
67.25,67.5,1202.5,1206.6,2,25
67.5,67.75,1206.6,1210.9,2,22
67.75,68,1210.9,1214.7,2,32
68,68.25,1214.7,1218.3,2,27
68.25,68.5,1218.3,1222.8,2,30
68.5,68.75,1222.8,1227.6,2,16
68.75,69,1227.6,1232.2,2,39
69,69.25,1232.2,1236.6,2,21
69.25,69.5,1236.6,1240.9,2,25
69.5,69.75,1240.9,1245.4,2,20
69.75,70,1245.4,1249.9,2,20
70,70.25,1249.9,1254.4,2,33
70.25,70.5,1254.4,1258.7,2,27
70.5,70.75,1258.7,1262.9,2,30
70.75,71,1262.9,1267.3,2,23
71,71.25,1267.3,1272.3,2,9
71.25,71.5,1272.3,1276.9,2,24
71.5,71.75,1276.9,1281.4,2,14
71.75,72,1281.4,1285.9,2,16
72,72.25,1285.9,1290.7,2,17
72.25,72.5,1290.7,1294.8,2,17
72.5,72.75,1294.8,1299.3,2,11
72.75,73,1299.3,1303.9,2,5
73,73.25,1303.9,1308.9,2,3
73.25,73.5,1308.9,1313.9,2,2
73.5,73.75,1313.9,1319,2,2
73.75,74,1319,1323.9,2,4
74,74.25,1323.9,1328.5,2,4
74.25,74.5,1328.5,1331.9,2,4
74.5,74.75,1331.9,1335.7,2,10
74.75,75,1335.7,1339.8,2,16
75,75.25,1339.8,1343.4,2,20
75.25,75.5,1343.4,1347.5,2,10
