cmTop,cmBot,ageTop,ageBot ,charVol,charCount
42.75,43,622.18,626.35,1.5,24
43,43.25,626.35,630.46,1.5,23
43.25,43.5,630.46,634.56,1.5,21
43.5,43.75,634.56,638.67,1.5,19
43.75,44,638.67,642.77,1.5,12
44,44.25,642.77,646.89,1.5,15
44.25,44.5,646.89,651,1.5,15
44.5,44.75,651,655,1.5,8
44.75,45,655,658.98,1.5,16
45,45.25,658.98,662.73,1.5,16
45.25,45.5,662.73,666.24,1.5,15
45.5,45.75,666.24,669.57,1.5,16
45.75,46,669.57,672.75,1.5,9
46,46.25,672.75,675.75,1.5,17
46.25,46.5,675.75,678.59,1.5,15
46.5,46.75,678.59,681.29,1.5,18
46.75,47,681.29,683.9,1.5,17
47,47.25,683.9,686.4,1.5,17
47.25,47.5,686.4,688.83,1.5,10
47.5,47.75,688.83,691.22,1.5,16
47.75,48,691.22,693.56,1.5,15
48,48.25,693.56,695.89,1.5,12
48.25,48.5,695.89,698.22,1.5,24
48.5,48.75,698.22,700.58,1.5,19
48.75,49,700.58,703,1.5,14
49,49.25,703,705.44,1.5,25
49.25,49.5,705.44,707.96,1.5,30
49.5,49.75,707.96,710.61,1.5,28
49.75,50,710.61,713.36,1.5,29
50,50.25,713.36,716.23,1.5,23
50.25,50.5,716.23,719.23,1.5,44
50.5,50.75,719.23,722.41,1.5,31
50.75,51,722.41,725.69,1.5,93
51,51.25,725.69,729.03,1.5,18
51.25,51.5,729.03,732.81,1.5,10
51.5,51.75,732.81,736.87,1.5,2
51.75,52,736.87,741.17,1.5,7
52,52.25,741.17,745.71,1.5,14
52.25,52.5,745.71,750.55,1.5,6
52.5,52.75,750.55,755.69,1.5,7
52.75,53,755.69,761.17,1.5,12
53,53.25,761.17,767.04,1.5,108
53.25,53.5,767.04,773.27,1.5,103
53.5,53.75,773.27,779.89,1.5,49
53.75,54,779.89,786.86,1.5,5
54,54.25,786.86,794.21,1.5,3
54.25,54.5,794.21,802.02,1.5,5
54.5,54.75,802.02,810.25,1.5,10
54.75,55,810.25,819,1.5,24
55,55.25,819,828.35,1.5,54
55.25,55.5,828.35,838.27,1.5,16
55.5,55.75,838.27,848.91,1.5,10
55.75,56,848.91,860.14,1.5,19
56,56.25,860.14,871.86,1.5,18
56.25,56.5,871.86,884.02,1.5,17
56.5,56.75,884.02,896.69,1.5,9
56.75,57,896.69,909.88,1.5,15
57,57.25,909.88,923.41,1.5,2
57.25,57.5,923.41,937.43,1.5,16
57.5,57.75,937.43,951.98,1.5,21
57.75,58,951.98,966.78,1.5,13
58,58.25,966.78,981.87,1.5,10
58.25,58.5,981.87,997.16,1.5,6
58.5,58.75,997.16,1012.7,1.5,4
58.75,59,1012.7,1028.2,1.5,9
59,59.25,1028.2,1044,1.5,6
59.25,59.5,1044,1059.8,1.5,9
59.5,59.75,1059.8,1075.8,1.5,8
59.75,60,1075.8,1091.8,1.5,6
60,60.25,1091.8,1107.8,1.5,17
60.25,60.5,1107.8,1123.7,1.5,16
60.5,60.75,1123.7,1139.5,1.5,14
60.75,61,1139.5,1155.2,1.5,13
61,61.25,1155.2,1170.7,1.5,20
61.25,61.5,1170.7,1186,1.5,27
61.5,61.75,1186,1201.2,1.5,16
61.75,62,1201.2,1215.8,1.5,10
62,62.25,1215.8,1230,1.5,6
62.25,62.5,1230,1243.8,1.5,1
62.5,62.75,1243.8,1257.1,1.5,0
62.75,63,1257.1,1270.2,1.5,0
63,63.25,1270.2,1283,1.5,0
63.25,63.5,1283,1295.2,1.5,0
63.5,63.75,1295.2,1307,1.5,6
63.75,64,1307,1318.5,1.5,25
64,64.25,1318.5,1330,1.5,9
64.25,64.5,1330,1341.4,1.5,9
64.5,64.75,1341.4,1352.8,1.5,8
64.75,65,1352.8,1364.1,1.5,7
65,65.25,1364.1,1375.2,1.5,9
65.25,65.5,1375.2,1385.9,1.5,15
65.5,65.75,1385.9,1396.3,1.5,8
